,target,id,date,flag,user,text
1024298,1,1883220556,Fri May 22 08:12:07 PDT 2009,NO_QUERY,mediamagik,"@docpro11 A giant scramble fest. eggs, ham, onion, cheese, homemade tortillas, coffee, taters..thats about it. "
836311,1,1558449271,Sun Apr 19 08:24:39 PDT 2009,NO_QUERY,MaLo8,@forrestfanatic thanks! 
1242002,1,1994142242,Mon Jun 01 11:28:47 PDT 2009,NO_QUERY,vinneyt,@doseofsnark *soothing thoughts* 
1209375,1,1988927575,Sun May 31 23:47:47 PDT 2009,NO_QUERY,AlexandraPreis,"@SallyMcGraw If I didn't like you so much I'd hate you for that dress  It couldn't go to a nicer person, though (PS: I love your blog!)"
1527514,1,2177212127,Mon Jun 15 05:40:49 PDT 2009,NO_QUERY,suzshi,Cool that I can watch @richship's position (currently over Belgium) on flightstats.com flight tracker 
1161669,1,1979528407,Sun May 31 03:26:14 PDT 2009,NO_QUERY,mustntgrumble,@justinewalshe I need to cut the grass but am thinking that's best left to the cool of the early evening now.... 
912335,1,1752257523,Sat May 09 21:26:27 PDT 2009,NO_QUERY,kbthebody,DUCKED OFF! I'LL BE BACK IN GA TOMORROW.  
1456137,1,2063472690,Sun Jun 07 02:47:57 PDT 2009,NO_QUERY,hilzfuld,"@martinpolley Yea right, so NOT! "
870753,1,1678465144,Sat May 02 06:47:42 PDT 2009,NO_QUERY,nbmusicx3,just made this &quot;twitter&quot; account. 
1068411,1,1965714085,Fri May 29 16:24:33 PDT 2009,NO_QUERY,eltiochusma,@wendyandlisa Thanks! (about the wine) I know Lisa is into the Coca-Cola. 
1526335,1,2177017642,Mon Jun 15 05:16:22 PDT 2009,NO_QUERY,Delancey410,Landed in ATL  one more flight and im in cali!! Stoked!
1046593,1,1957679032,Fri May 29 01:15:23 PDT 2009,NO_QUERY,travel_buzz,@RoundAboutTrvl Far too many kms in too short a period of time.  But A380 was nice 
1042833,1,1957250489,Thu May 28 23:57:08 PDT 2009,NO_QUERY,jennilvsdablock,@jordanknight back to Beantown yet?  Isn't this ur usual Twitter time?  Hope ur getting some rest.  Good night  
1169405,1,1980254737,Sun May 31 06:11:40 PDT 2009,NO_QUERY,racheelhart,"@kimcfly shkim? ahaha  helooo, no it didnt! ahh well.. plenty of time for that in summer, ya? yeahh, its been alright thanks  youu? x"
1445135,1,2062348211,Sat Jun 06 22:59:06 PDT 2009,NO_QUERY,sanjuz,carreyteristics... hmm i came up with that one 
1491038,1,2069025695,Sun Jun 07 15:07:42 PDT 2009,NO_QUERY,StrawbryCupcake,@AshleyOlsen7 Me toooo its so good having something to look forward too  xx
1389666,1,2053140900,Sat Jun 06 03:26:06 PDT 2009,NO_QUERY,socialme,looking at designs for garden office ..... got a nice big bit land for it ...... 
911852,1,1752088394,Sat May 09 21:01:23 PDT 2009,NO_QUERY,phaoloo,@makinitrite 
1399929,1,2054318726,Sat Jun 06 07:05:08 PDT 2009,NO_QUERY,GrowWear,@Zut_Radio Just read your skunk poem. 
1472876,1,2065460238,Sun Jun 07 08:38:29 PDT 2009,NO_QUERY,caiyy,mudah2an baik ampe seterusnyaa.. 
1303612,1,2009589106,Tue Jun 02 15:56:54 PDT 2009,NO_QUERY,gentlyferal,"@MissShuganah tru. Sharing in them doesnt mean they dont feel them/can't own them - yr just available 2 help w/ weight. Show, dont tell "
1536214,1,2179219038,Mon Jun 15 08:48:28 PDT 2009,NO_QUERY,vikkihyndman,@captainmikes any more pigeon attacks? 
1024732,1,1883326639,Fri May 22 08:22:26 PDT 2009,NO_QUERY,tayylor_x,"@lcdahn, happy birthday! i love you. "
1074973,1,1967078087,Fri May 29 18:56:06 PDT 2009,NO_QUERY,GlitzyGloss,"@MrDeNiro You know i'm ALWAYS DOWN with YOU, &amp; YOU ARE A STAR! ;) You are my sunshine "
1370545,1,2051032758,Fri Jun 05 19:44:21 PDT 2009,NO_QUERY,nikkyw2002,@callie80  we've had thunderstorms all week and most of last. I don't think the twitter outage is related. ;) just a hunch.
1264791,1,1999316877,Mon Jun 01 20:00:38 PDT 2009,NO_QUERY,calgaryfitness,@RitchardFewell Fo sho. Peace 
1297964,1,2004702487,Tue Jun 02 08:36:38 PDT 2009,NO_QUERY,sarahandnatalie,just got back from Natalies doc. appt  now were just hanging out watching twilight.
822123,1,1554432649,Sat Apr 18 16:58:59 PDT 2009,NO_QUERY,rogerindallas,Just got through steam cleaning the carpet. Roxy hates vacuums and steam cleaners..  But the carpets are so much nicer now. 
1201637,1,1985714375,Sun May 31 17:38:06 PDT 2009,NO_QUERY,Brooke_Norton,Waiting for the MTV Movie Awards to come on. 
946869,1,1822830087,Sat May 16 20:29:11 PDT 2009,NO_QUERY,LauraSanchez1,@nicolesowell SELL GIRL!!! keep up the good work!!  hope your're still in the honey moon stage. 
1262787,1,1998901295,Mon Jun 01 19:18:39 PDT 2009,NO_QUERY,byatrobe,Whee first time on a nice 93 bus! awesome let's hope this keeps up 
1468552,1,2064768789,Sun Jun 07 07:07:27 PDT 2009,NO_QUERY,Mannie_,Listening to kc and the sunshineband 
1531696,1,2178079329,Mon Jun 15 07:09:50 PDT 2009,NO_QUERY,fueledbyjackie,@Rumors4ever I will 
1306719,1,2012030361,Tue Jun 02 19:57:28 PDT 2009,NO_QUERY,cherrythegreat,omg! Thank you @rxtheride! 
1319889,1,2014526961,Wed Jun 03 01:49:56 PDT 2009,NO_QUERY,jeffreyrowe,"@bakushori  personal lifehacker, eh? sounds like fun!  No worries and enjoy the search experience.  "
973375,1,1833014442,Sun May 17 22:03:55 PDT 2009,NO_QUERY,warren_s,"sitting here RDP'ed into my folks old and new PCs, running the windows easy transfer wizard from 130km away "
976792,1,1833669104,Mon May 18 00:02:49 PDT 2009,NO_QUERY,miss_tattoo,@1015JamZ will you be giving away meet &amp; greet or do an interview w/ the new kids on the block when they come to AZ for their concert? 
892244,1,1691126080,Sun May 03 17:09:10 PDT 2009,NO_QUERY,PaulandKat,@Storybird Thanks! Glad you like our buttons! 
1198928,1,1985231468,Sun May 31 16:41:48 PDT 2009,NO_QUERY,Sammie_OSU,At the blackwell!! Nice dinner with friends and we all look cold... Hmmm maybe I should have worn this dress out last night 
1408814,1,2055758170,Sat Jun 06 09:54:09 PDT 2009,NO_QUERY,meganjulia1211,@wheyjinn HEY!! i must cuz my followers rely on me (HAHAHAHA NOT) but i know u like it wheyjinnnnn =P u look forward to my twits everyday 
1195247,1,1984585151,Sun May 31 15:23:54 PDT 2009,NO_QUERY,LuckyxxStar,Didn't complete english coursework so i'm screwed or i'll make up an excuse 
1345809,1,2044088041,Fri Jun 05 08:51:07 PDT 2009,NO_QUERY,LindaLuNordling,"Certainly, DON&quot;T be HARASSING the local Small Mom&amp;Pop Businesses for mentioning just because...be a GOOD customer FIRST!  you'll seeFRIEND"
1328413,1,2015515110,Wed Jun 03 04:52:02 PDT 2009,NO_QUERY,azaliasuhaimi,"@sheeradjafar hahah i heard that one on Fly FM tadi, oooh laa laa! "
1493196,1,2069453030,Sun Jun 07 15:54:26 PDT 2009,NO_QUERY,xxxRosyxx,is bored off her head  but still ahd a great weekend in killarney 
1124728,1,1974711064,Sat May 30 13:41:25 PDT 2009,NO_QUERY,SamPro,BBQ by the river with @invdoc and mum  http://tinyurl.com/mppr7a
1550665,1,2183845594,Mon Jun 15 15:03:52 PDT 2009,NO_QUERY,glossy_fucker,о! у мен�? е�?ть дет�?кое �?ча�?тье: &quot;btw - did i tell you how much i love your profile pics? its SO hot&quot; - мне Кр�?йги напи�?ал 
1531124,1,2177947836,Mon Jun 15 06:57:45 PDT 2009,NO_QUERY,shanievenhaim,I've come to the conclusion all guys who like famous stars and straps and know about the fast life and love trv$ are super hott 
1426320,1,2059200590,Sat Jun 06 16:27:05 PDT 2009,NO_QUERY,Sandriene,I am SO tired. &gt;&lt; welcome bed 
1379024,1,2052083576,Fri Jun 05 23:36:45 PDT 2009,NO_QUERY,iPhoneFuzzball,2 things in life I can't live without: Fuzzball and Dodgers  http://fuzz-ball.com/twitter
1312566,1,2013669368,Tue Jun 02 23:15:32 PDT 2009,NO_QUERY,tayalicia,At jennas.sleeping.doctor early.pool all day 
921562,1,1754220874,Sun May 10 05:28:14 PDT 2009,NO_QUERY,WillMonty,Love you Ma! and a very happy Mother's day to all 
869861,1,1678240137,Sat May 02 06:02:05 PDT 2009,NO_QUERY,Karine_Mtl,@Mareeclo I should get going too. I need to get ready... 
1170579,1,1980389485,Sun May 31 06:36:02 PDT 2009,NO_QUERY,rap25,"watchin' the other boleyn girl.it's a cold,rainy evening and I like it. "
1390047,1,2053183766,Sat Jun 06 03:36:08 PDT 2009,NO_QUERY,doctolens,waiting for her facialist to arrive 
1524015,1,2176657870,Mon Jun 15 04:26:24 PDT 2009,NO_QUERY,hollyefronjonas,"oh, i love desperate housewives. i get excited at the add.  omj, and i hate dancing witht the stars, but i looovveee rob mills."
1166381,1,1979933132,Sun May 31 05:04:41 PDT 2009,NO_QUERY,DeTeam,"???, ???????? 30?? ??????? ? Subway.???-??? "
1214637,1,1989464066,Mon Jun 01 01:38:20 PDT 2009,NO_QUERY,staceyBEAR,"@janabelle_xo and little Richie, he's so cute! "
896639,1,1693088998,Sun May 03 21:32:05 PDT 2009,NO_QUERY,lois321,@erniehalter you weree soooo goood last night with josh hoge!! soo glad you were there! book all ages venues 
1230749,1,1991624534,Mon Jun 01 07:22:33 PDT 2009,NO_QUERY,petiteandchic,lucky by jason mraz; much more pleasant and sweet 
805415,1,1468655894,Tue Apr 07 02:59:31 PDT 2009,NO_QUERY,Melissamaniac_x,watching 27 dresses.. ahh the power of internet   brothers getting up... =S uhhh ohhhh. oh well
1437157,1,2061117789,Sat Jun 06 20:12:48 PDT 2009,NO_QUERY,da_boomkat,@samanosukesgirl as well as flashing your bums in airplane windows. 
942494,1,1794659808,Thu May 14 06:17:51 PDT 2009,NO_QUERY,nekoretro,"I should practice for English oral, avoid using Singlish! "
1458455,1,2063669441,Sun Jun 07 03:36:20 PDT 2009,NO_QUERY,darx89,Cruisin around the cashcrate forums 
1547903,1,2182889062,Mon Jun 15 13:46:06 PDT 2009,NO_QUERY,Cherrelle_1116,15 minutes until im off work  please don't let it rain on my way home...for some reason I still don't have a working umbrella!
1315977,1,2014100701,Wed Jun 03 00:27:43 PDT 2009,NO_QUERY,TraceyMmm,@fake_vyvyan what part of it makes him a lucky kid? 
870659,1,1678438737,Sat May 02 06:42:38 PDT 2009,NO_QUERY,Aziz1dris,@farah15 Hey Stinky!! where the party at?? 
897690,1,1693406451,Sun May 03 22:27:10 PDT 2009,NO_QUERY,ohmymandy,"@mitchelmusso i love you, hope you'll come to holland sooon!   big shout out to holland? pleaseeee again hahaha  "
1112260,1,1972383292,Sat May 30 09:07:15 PDT 2009,NO_QUERY,suzettejessica,feels good to be out of town for a great vacation with family... 
1254105,1,1997028761,Mon Jun 01 16:07:29 PDT 2009,NO_QUERY,MouseJazz93,Had a blast on the 1st day of VBS!!!! Woohoo!! I love the little kids! 
1428368,1,2059549851,Sat Jun 06 17:09:25 PDT 2009,NO_QUERY,ginadarling__,@ryan_cabrera I just finished buying tickets for your show on wednesday. 
1248872,1,1995955678,Mon Jun 01 14:18:31 PDT 2009,NO_QUERY,CrushStevens,HELLO! (to all of my new followers!) 
1358391,1,2048202764,Fri Jun 05 14:49:28 PDT 2009,NO_QUERY,peahdotcom,"@ReneeMathis Ahhh, chocolate. Good for so many things, including building conference traffic! "
1062756,1,1964241373,Fri May 29 13:56:11 PDT 2009,NO_QUERY,AgingBackwards,I LUV ALL my tweeps!!!  #followfriday 
1194289,1,1984415014,Sun May 31 15:03:49 PDT 2009,NO_QUERY,jjchelak,@mileycyrus i'll play against you and pwn you. yeeee. btw i voted for you 
803566,1,1468394497,Tue Apr 07 01:24:09 PDT 2009,NO_QUERY,noamsfacebook,Valerie Deiss is enjoying the bright sides of life &lt;3 breakfast with him and a barbecue this afternoon  Sum.. http://tinyurl.com/cs8mhz
864734,1,1677345131,Sat May 02 01:36:02 PDT 2009,NO_QUERY,CASizemore,"@twistedmonk Dude, you win the internet.  Mr. Big Bad Wolf"
992416,1,1835247129,Mon May 18 05:31:37 PDT 2009,NO_QUERY,Sandra74K,@TaraSutphen saved your show on my PC  xoxoxo
1293645,1,2003247565,Tue Jun 02 06:10:26 PDT 2009,NO_QUERY,what_bugs_u,"@AnnieCushing why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com ,it will help relieve your stress "
1591074,1,2191500714,Tue Jun 16 05:24:25 PDT 2009,NO_QUERY,KellyCopenhagen,I'm an impassioned bull charging towards the red flag of forbidden guilty pleasure 
1476642,1,2066135614,Sun Jun 07 09:57:24 PDT 2009,NO_QUERY,n3rin3,Did I mention I am so happy to be back online again 
1207393,1,1988690758,Sun May 31 23:05:46 PDT 2009,NO_QUERY,hypex06,i love midnight talks with debbie  she's the best landlord you could EVER ask for! maxxin on pizza then bed for a busy day tomorrow.
1393454,1,2053511051,Sat Jun 06 04:48:54 PDT 2009,NO_QUERY,FallaRohmah,I was insane rite now!!! I cant stop listening to the music! I like it 
929331,1,1759933421,Sun May 10 20:16:53 PDT 2009,NO_QUERY,asheshwor,Going to a dinner at a professor's place. 
1394145,1,2053581955,Sat Jun 06 05:03:01 PDT 2009,NO_QUERY,vanylovesUK,@Dannymcfly Please come to Bristol in July 
1433137,1,2060385655,Sat Jun 06 18:48:28 PDT 2009,NO_QUERY,nkjeni,@BrodyJenner you're rubbing off on me now!  I meant to say wasnt
932046,1,1771003693,Mon May 11 22:53:22 PDT 2009,NO_QUERY,GlitzyGloss,@IamMaxatHotSpot heyyyy babe! thanks for telling everyone to follow me ;) i'm gotta do the same lol..is it Tuesdays &amp; Fridays?? 
1331777,1,2016055245,Wed Jun 03 06:04:46 PDT 2009,NO_QUERY,magvazquez,taking a nice cold shower 
1041833,1,1957125522,Thu May 28 23:35:20 PDT 2009,NO_QUERY,irunafternoons,@ninacruz927 @sandrapena @antdog ...soooo you are saying she had fair warning...hey...times are tuff 
1156609,1,1979109103,Sun May 31 01:40:29 PDT 2009,NO_QUERY,sm63,"Went and saw a couple of flats today morning, with the family. No plans to move. More like building castles in the air "
1073748,1,1966840736,Fri May 29 18:29:49 PDT 2009,NO_QUERY,WoahHannah,@benjammin1992 i got yours from josh 
1182395,1,1982247955,Sun May 31 10:49:41 PDT 2009,NO_QUERY,alwaysloveu_Ci,I'm new.. and I love Ciara! Follow me Ciara lovers!! Thanks 
858576,1,1675757008,Fri May 01 20:15:34 PDT 2009,NO_QUERY,_DINA,@juliaoldham You're welcome! Bugs! - very interesting!  I used to have a primo collection req'd by school - earned the top vote for it 
1161398,1,1979504985,Sun May 31 03:20:14 PDT 2009,NO_QUERY,Laineee96,OMG!!!!!!!!!!!! I am so glad divirsty won bgt 
848905,1,1564934730,Mon Apr 20 05:24:34 PDT 2009,NO_QUERY,Rzersharp,I wish I understood your IT slang 
889167,1,1687530355,Sun May 03 08:56:28 PDT 2009,NO_QUERY,JBlover4,Good morning!! 
1085126,1,1969116005,Fri May 29 23:04:21 PDT 2009,NO_QUERY,marsarmy,#30SECONDSTOMARS  #marsiscoming
1415907,1,2057316403,Sat Jun 06 12:46:32 PDT 2009,NO_QUERY,haralddvorak,@macmaniacs @lfalkenburg Thank you for your support btw.! 
1450423,1,2062942447,Sun Jun 07 00:49:24 PDT 2009,NO_QUERY,tweeteradder10,@crystalized09 Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1578454,1,2189812045,Tue Jun 16 00:58:36 PDT 2009,NO_QUERY,m0po,@ccassiee im hoping you will be... seeing your face will make me feel better 
816423,1,1551428161,Sat Apr 18 09:01:54 PDT 2009,NO_QUERY,monicarox,My kitty's so snuggly and Designed to Sell is on. What else do I need? Hmm... maybe some food 
1138677,1,1976862907,Sat May 30 19:20:39 PDT 2009,NO_QUERY,shortygal,@soxanddawgs *sending some feel better vibes your way* 
1560457,1,2186342025,Mon Jun 15 18:42:08 PDT 2009,NO_QUERY,caligrl20,@ANDISAYTOYOU I'm excited too. It's going to be lots of fun.  Thunda from Down Unda here we come LOL 
1089556,1,1969710861,Sat May 30 00:57:11 PDT 2009,NO_QUERY,davidmccormack,"@zcopley Hey! Whoever spelled 'favourites_count' could also have been Irish, Canadian, Australian, New Zealand, South African, etc. "
1246188,1,1995253468,Mon Jun 01 13:11:42 PDT 2009,NO_QUERY,Alilfoxy,@hoodzfavorite lol thats wassup 
1208454,1,1988818711,Sun May 31 23:27:57 PDT 2009,NO_QUERY,PeteMoring,@Smart-Alec invites you over to his new little web-page (Work-in-progress  http://smart-alec-info.com - Do Check it out 
1510263,1,2174930875,Sun Jun 14 23:39:39 PDT 2009,NO_QUERY,aliciadizzy,@superboi @akirehsiri @itsJorx @patrick4men2s @gelodgreat @chesterfabian @KarsCabalda yvet she says d baby shower wil b in aug r sept. 
961749,1,1827149020,Sun May 17 10:05:47 PDT 2009,NO_QUERY,crazyirishchick,@MerissaFaye woooohhhhh for licences and birthdays 
849100,1,1564990241,Mon Apr 20 05:34:41 PDT 2009,NO_QUERY,jdot27,@yasminzar you should be a contestant. you're beautiful AND intelligent  and i am a giant lame-oooooo
893392,1,1691861764,Sun May 03 18:46:04 PDT 2009,NO_QUERY,karacita1,Just saved 7 baby ducks stuck in a sewage drain. I feel all warm and fuzzy now 
1347375,1,2044526475,Fri Jun 05 09:29:15 PDT 2009,NO_QUERY,kookii,@tsilli Yeah! Tomorrow will be a better day! 
960707,1,1826489159,Sun May 17 08:37:51 PDT 2009,NO_QUERY,MeriiZantiago,Oh yeah it's a beautiful morning. I think it's gonna rain today 
1204590,1,1986331205,Sun May 31 18:40:59 PDT 2009,NO_QUERY,Spugsie,"@_gingerish Thankyou  enterd the site into Google, Live and yahoo, funny how yahoo is the only one that doesnt require a human check "
1142864,1,1977354805,Sat May 30 20:47:17 PDT 2009,NO_QUERY,sociaIIyawkward,@UneBelleFemme I did and I am home now 
1240991,1,1993906181,Mon Jun 01 11:06:45 PDT 2009,NO_QUERY,JasmineBarton,@dougiemcfly please please PLEASE say hey to @elliemcfly she loves you! pleaseee!  xx
1327238,1,2015361102,Wed Jun 03 04:27:30 PDT 2009,NO_QUERY,modernartrocks,@torbengee i am! have to  (J.O.B.) .....how are you torben???? i've missed seeing you around ;)
946215,1,1822578216,Sat May 16 19:54:05 PDT 2009,NO_QUERY,simply16,@brianna_nicole1 today i just found out that i had won a gift bag that has that book in it 
899451,1,1693832781,Sun May 03 23:57:39 PDT 2009,NO_QUERY,jennysho,@catherinebarr I *LOVE* Jeff Bridges in *The Big Lebowski*!!! Go rent this movie if you haven't yet. It's hilarious!!! A great film! 
856106,1,1573686509,Tue Apr 21 02:21:46 PDT 2009,NO_QUERY,Prettynpink314,Had a good workout now chillin.   
871137,1,1678575625,Sat May 02 07:07:55 PDT 2009,NO_QUERY,queenturber,Headed for step class. I hope I can survive it.  
1310960,1,2013389235,Tue Jun 02 22:33:30 PDT 2009,NO_QUERY,LuvnPeas_K1mb0,A bright and sunny early morning.  Cat asleep beside me.  Peace about to be shattered by children 
1181867,1,1982151395,Sun May 31 10:37:51 PDT 2009,NO_QUERY,jessnextdoor,just finished uploading highschool mini-reunion photos on my facebook 
1104495,1,1971169120,Sat May 30 06:24:33 PDT 2009,NO_QUERY,keshiaford,goodmorning @mousebudden 
1384339,1,2052649586,Sat Jun 06 01:29:26 PDT 2009,NO_QUERY,mohdrafie,Wow! #ubuntu wish me Happy Birthday! 
1405915,1,2055272291,Sat Jun 06 09:01:00 PDT 2009,NO_QUERY,Marmalady12,"@Ashley_Cameron I want. The job, the nails, the color.... everything! "
1080309,1,1968217496,Fri May 29 20:59:40 PDT 2009,NO_QUERY,Queen_Of_Cheese,Gonna grab a beer and head to bed where I have a window fan pulling cooler air in and directing it at my side of the room. 
1243026,1,1994454653,Mon Jun 01 11:56:56 PDT 2009,NO_QUERY,soxfankayla,Eating sour patch kids again.... 
1473912,1,2065627816,Sun Jun 07 08:58:58 PDT 2009,NO_QUERY,Bethrulesit365,it's an amazing day out. I vote picnic. 
914847,1,1752964885,Sat May 09 23:37:01 PDT 2009,NO_QUERY,omelet_805,@WaDuRosario yay! you should do it. just think about the animals and it's not as hard 
1476048,1,2066027501,Sun Jun 07 09:45:06 PDT 2009,NO_QUERY,Chris_Gorham,"@terbear59 You think you know, but you have no idea. "
1193141,1,1984188754,Sun May 31 14:36:51 PDT 2009,NO_QUERY,AlyBFF,@Maryssfromparis wow!! Nice. I'm happy you got some good sleep. Much needed I'm sure. 
1049350,1,1960374098,Fri May 29 07:51:47 PDT 2009,NO_QUERY,Killfrend86,Heading after crazy night LOL  http://twitpic.com/66mu9
1497104,1,2070289296,Sun Jun 07 17:25:54 PDT 2009,NO_QUERY,AJHab,@turpentine2009 thx! u too! 
1154229,1,1978898828,Sun May 31 00:51:42 PDT 2009,NO_QUERY,emilymayftw,"mac cafe was so good, defs going again when it's open "
1033833,1,1955873263,Thu May 28 20:46:21 PDT 2009,NO_QUERY,camillevdytan,garden of the gods with marina tomorrow! can't wait! 
1332170,1,2016138373,Wed Jun 03 06:14:22 PDT 2009,NO_QUERY,holyschmoke,@Cuan been in meetings &amp; have just heard &amp; I'm delighted he is where he belongs! Darce &amp; Drico at centre Lions have a better chance 
1231466,1,1991759560,Mon Jun 01 07:36:55 PDT 2009,NO_QUERY,heyitslinds,Sitting in convention... Haha we have dumb people in our school 
899641,1,1693876165,Mon May 04 00:07:40 PDT 2009,NO_QUERY,britsilverstein,Ahhh...I love Beethoven's &quot;Moonlight Sonata&quot;.  A perfect addition to my slideshow on the Mexican Drug War 
1360994,1,2048925595,Fri Jun 05 16:00:16 PDT 2009,NO_QUERY,newforestalex,Signing off... Nitey Nite Twits And Twitettes 
1407642,1,2055541370,Sat Jun 06 09:30:24 PDT 2009,NO_QUERY,flishflash,@flishflash  Is it for a special occasion? (via @jembie) mate's wedding next weekend 
902495,1,1694438342,Mon May 04 02:37:42 PDT 2009,NO_QUERY,JonWitham,@jetskiworld  Haha ! Go Martin ! His fixed our Ski like a million times ...  
1316767,1,2014189874,Wed Jun 03 00:43:58 PDT 2009,NO_QUERY,LatinHazel,@nicolerichie ... Omg sleeping diagonally is the best!.. on a king size 
1175454,1,1981101213,Sun May 31 08:25:11 PDT 2009,NO_QUERY,itschristeen,maybe we will go down by the water for some food later  sounds GOOD to meee
888521,1,1687309433,Sun May 03 08:20:58 PDT 2009,NO_QUERY,thatnatgirl,@Chowee03 there are plenty more fish in the sea - trust me                                     I &lt;3 your songs of the day 
895125,1,1692565680,Sun May 03 20:16:29 PDT 2009,NO_QUERY,JulieKoch,hanging with my big sis 
1145541,1,1977793106,Sat May 30 21:43:24 PDT 2009,NO_QUERY,heykim,@dbags  yorkie 
1131313,1,1975833443,Sat May 30 16:00:09 PDT 2009,NO_QUERY,joshuamilane,"@indysawhney I love that I am your best pal. I am available for consulting, BTW, at &quot;twitter pal&quot; discounted rates "
838583,1,1559131047,Sun Apr 19 10:20:27 PDT 2009,NO_QUERY,TomIsGeek,Whilst eating Strawberries 
1049695,1,1960476336,Fri May 29 08:01:29 PDT 2009,NO_QUERY,AshleighGrace93,@Fearnecotton Great show today   Listened to it as i revisedd and motivated me   Finished the show with the bestest song atm! x
822983,1,1555847606,Sat Apr 18 20:52:03 PDT 2009,NO_QUERY,Paigex3,I'm addicted. I love the song poker face. 
1398246,1,2054072466,Sat Jun 06 06:29:13 PDT 2009,NO_QUERY,misscaylamarie,another rainy saturday...when will we finally have a nice weather weekend? going tanning to cheer up 
1418709,1,2057834879,Sat Jun 06 13:45:06 PDT 2009,NO_QUERY,LoveTwilight_JB,Just git back from bikeing for like 2 hrs..... Now im going swimming. Yay 
1106177,1,1971384673,Sat May 30 06:59:02 PDT 2009,NO_QUERY,Heather6006,Awesome!!!!!!!!!!  Nina is in diabetic remission!  No more shots and testing 
989724,1,1834907806,Mon May 18 04:34:49 PDT 2009,NO_QUERY,KathJ22,@annalyt: hehe... surprised??  How are you sweet hon? I miss ya you know that? oxoxoxoxoxox
963664,1,1827460613,Sun May 17 10:45:30 PDT 2009,NO_QUERY,Kessykay,@ coldflame95  well i think you are nice  im straightening my hair xD^^ what kind of video?
1138756,1,1976870161,Sat May 30 19:22:26 PDT 2009,NO_QUERY,jonas_twilight3,@DisneyFan10101 lol thats awesome!!! 
1170740,1,1980410470,Sun May 31 06:39:49 PDT 2009,NO_QUERY,JasonCroxford,@jadeshecky I'm doing Kenpo Cardio+ today - It's a great alternative to Kenpo X but definitely takes some coordination! 
1108795,1,1971783335,Sat May 30 07:53:21 PDT 2009,NO_QUERY,amandanicolexx,@Mitrishka aww so jealous!! Have fun 
971617,1,1831238312,Sun May 17 18:29:23 PDT 2009,NO_QUERY,emrldsky,"@bartonbishop I'm doing my best.  There's no way for me to get a hold of my boss, and I don't think she's checking email."
958654,1,1825797270,Sun May 17 06:52:07 PDT 2009,NO_QUERY,CompanionofNine,@yenlygozal Em....well...I'm always on skype...but I could join our chat as well if you like 
1276790,1,2001247283,Tue Jun 02 00:16:43 PDT 2009,NO_QUERY,thelastressort,"@lilyofoz my pleasure, like to spread the joy  Hope all is good with you today"
1327951,1,2015451464,Wed Jun 03 04:41:59 PDT 2009,NO_QUERY,nickcooley,@deleoner -- I think the question is how CAN'T @acinemastare be upset when he pulls for 87644527...One of them MUST always lose!  
1281778,1,2001771312,Tue Jun 02 02:01:05 PDT 2009,NO_QUERY,mind_fantasy,Relaxing.. 
946148,1,1822575966,Sat May 16 19:53:46 PDT 2009,NO_QUERY,ergoelaine,avoided grant tilly!tommy all week 
891497,1,1690834133,Sun May 03 16:29:09 PDT 2009,NO_QUERY,RoyaltyGT,"@KingQuagmire: Why, of course.  @e25b: as if I don't tell you every single day."
918023,1,1753584874,Sun May 10 02:22:36 PDT 2009,NO_QUERY,BlondMobile,@HilzFuld @YarinHochman there will be a session of #MoMoTLV at #iva09 
963666,1,1827460683,Sun May 17 10:45:30 PDT 2009,NO_QUERY,lalaLiiindsey,"@gelly_belly yes, yes i did! XD &amp; oh snap that's very fun "
1512173,1,2175187519,Mon Jun 15 00:18:42 PDT 2009,NO_QUERY,Dangeruse,I've been mobile tweeting all day and I'm FINALLY home. Had a great night and I am more than exhausted. Writing some things before sleep. 
822613,1,1555730921,Sat Apr 18 20:31:59 PDT 2009,NO_QUERY,scojac,"Drinks @ McD's, then home for Bible study. Then...bed. "
1029743,1,1932818980,Tue May 26 22:17:34 PDT 2009,NO_QUERY,aznJaime,Finally! Caught up w/ all The Hills episodes &amp; waiting 'til next week for the new episode to get online!  haha
1424685,1,2058913462,Sat Jun 06 15:52:42 PDT 2009,NO_QUERY,DENGtinez,watching seven pounds 
991131,1,1835080995,Mon May 18 05:05:06 PDT 2009,NO_QUERY,heyimcourtney,@renee_66 hello i dont know if your on but me and annaliese are allowed to come tomorrow   shall be an awesome day  xx
1548085,1,2182942315,Mon Jun 15 13:50:20 PDT 2009,NO_QUERY,LakienDeshay,@BlkBettyBoop every moment you live is anotha chance to get it right! 
1220223,1,1990030338,Mon Jun 01 03:38:52 PDT 2009,NO_QUERY,_Daniellaaa,going to eat an ice-cream somewhere with my family 
887085,1,1686902511,Sun May 03 07:09:30 PDT 2009,NO_QUERY,dbreakenridge,@TropicsZ4 Cool!  I wish I had DD coffee 
1004782,1,1880449200,Fri May 22 01:16:53 PDT 2009,NO_QUERY,Ann_dk,I dreamt that Colorado was turned into one big lake 
1227113,1,1990952891,Mon Jun 01 06:06:11 PDT 2009,NO_QUERY,steviefrancis,#momoams nice interval tunes at http://www.mobilemonday.nl/live im going to stay at home and watch 
819611,1,1553461416,Sat Apr 18 14:19:50 PDT 2009,NO_QUERY,sintaxasn,@PaulaCoMayo you brat!  have a good one
